response_time_ms,signature_valid,attempts,device_id,is_attack,hour,day_of_week,is_bot,geo_FR,geo_TN,geo_UNKNOWN,geo_US
0.021548251106866517,1,0.08057648301318564,device_19,0,12,0,0,True,False,False,False
1.055037512827079,1,0.08057648301318564,device_270,0,12,0,0,False,False,False,False
0.8896792309518451,1,0.08057648301318564,device_241,0,12,0,0,False,False,False,True
0.5796324524357813,1,0.08057648301318564,device_195,0,12,0,1,False,False,False,True
-1.838732419989516,1,0.08057648301318564,device_117,0,12,0,1,False,True,False,False
-0.01979131936194199,1,-0.9937766238292902,device_356,0,12,0,1,False,False,False,True
0.021548251106866517,1,-0.9937766238292902,device_184,0,12,0,1,False,False,False,True
0.000878465872462263,1,-0.9937766238292902,device_350,1,12,0,1,True,False,False,False
0.8690094457174409,1,-0.9937766238292902,device_74,1,12,0,1,True,False,False,False
-0.8879222992069206,1,-0.9937766238292902,device_148,0,12,0,0,False,False,True,False
-0.47452659451883555,1,1.1549295898556615,device_154,0,12,0,1,False,False,False,False
0.9103490161862494,1,0.08057648301318564,device_55,0,12,0,0,True,False,False,False
-0.0611308898307505,1,1.1549295898556615,device_338,0,12,0,0,False,False,False,False
2.0678569893128875,1,2.2292826966981374,device_398,0,12,0,1,True,False,False,False
0.10422739204448353,1,-0.9937766238292902,device_129,0,12,0,1,True,False,False,False
0.2075763182165048,1,0.08057648301318564,device_297,0,12,0,0,False,False,False,True
0.43494395579495154,1,0.08057648301318564,device_383,0,12,0,1,False,False,False,False
-0.12314024553396324,1,0.08057648301318564,device_257,0,12,0,1,False,False,False,True
1.2824051504055258,1,-0.9937766238292902,device_240,0,12,0,0,False,True,False,False
-0.3298380978780058,1,1.1549295898556615,device_203,0,12,0,0,False,True,False,False
1.0136979423582706,1,-0.9937766238292902,device_300,0,12,0,1,False,False,False,False
1.6751310698592068,1,0.08057648301318564,device_13,0,12,0,0,False,False,True,False
-1.2186388629573885,1,-0.9937766238292902,device_359,0,12,0,0,False,False,False,True
1.7164706403280152,1,-0.9937766238292902,device_20,0,12,0,0,False,False,False,True
-0.5572057354564526,1,0.08057648301318564,device_70,1,12,0,1,False,False,False,False
-0.16447981600277176,1,-0.9937766238292902,device_251,0,12,0,0,False,False,True,False
-1.5700252119422609,0,-0.9937766238292902,device_228,0,12,0,1,False,False,False,False
-1.156629507254176,1,0.08057648301318564,device_204,0,12,0,0,False,False,False,True
2.5019224792353767,0,1.1549295898556615,device_329,0,12,0,1,False,False,True,False
0.8276698752486323,1,-0.9937766238292902,device_106,0,12,0,1,False,True,False,False
0.7449907343110154,1,0.08057648301318564,device_397,0,12,0,1,True,False,False,False
0.7449907343110154,0,1.1549295898556615,device_277,1,12,0,1,False,False,False,True
1.0343677275926748,1,-0.9937766238292902,device_122,0,12,0,1,False,False,True,False
-0.763903587800495,1,-0.9937766238292902,device_65,0,12,0,0,False,False,False,False
1.0343677275926748,1,0.08057648301318564,device_399,0,12,0,0,False,False,False,True
-1.3839971448326227,1,1.1549295898556615,device_23,1,12,0,1,False,False,True,False
-1.652704352879878,1,-0.9937766238292902,device_219,0,12,0,0,False,True,False,False
-0.8465827287381121,1,0.08057648301318564,device_312,0,12,0,1,True,False,False,False
-0.7018942320972823,1,4.377988910383089,device_306,1,12,0,0,False,False,True,False
-0.04046110459634624,1,-0.9937766238292902,device_370,1,12,0,1,True,False,False,False
-0.37117766834681426,1,1.1549295898556615,device_213,0,12,0,0,False,True,False,False
-0.3091683126436015,1,0.08057648301318564,device_79,0,12,0,1,False,False,False,False
-1.1979690777229843,1,0.08057648301318564,device_50,0,12,0,0,False,False,False,True
0.8896792309518451,1,1.1549295898556615,device_182,0,12,0,0,False,False,False,False
-0.8465827287381121,1,1.1549295898556615,device_54,0,12,0,1,False,False,True,False
2.171205915484909,1,0.08057648301318564,device_56,0,12,0,1,False,False,False,True
0.8896792309518451,1,0.08057648301318564,device_116,0,12,0,1,False,False,False,False
-0.6192150911596653,1,-0.9937766238292902,device_140,0,12,0,1,False,False,False,True
-1.4666762857702396,1,3.3036358035406135,device_290,0,12,0,1,False,False,False,False
-0.267828742174793,1,-0.9937766238292902,device_111,1,12,0,1,False,False,False,False
-1.6320345676454737,1,0.08057648301318564,device_398,0,12,0,1,False,False,True,False
0.4969533114981643,1,0.08057648301318564,device_387,0,12,0,1,False,False,True,False
0.4556137410293558,1,-0.9937766238292902,device_249,0,12,0,0,False,False,True,False
0.021548251106866517,1,0.08057648301318564,device_59,1,12,0,1,False,False,False,True
1.44776343228076,1,1.1549295898556615,device_203,0,12,0,1,False,False,True,False
1.2203957947023132,0,-0.9937766238292902,device_393,1,12,0,1,True,False,False,False
0.6416418081389941,1,0.08057648301318564,device_383,0,12,0,0,False,False,False,False
-0.20581938647158027,1,1.1549295898556615,device_287,1,13,0,1,False,False,False,True
-0.433187024050027,1,0.08057648301318564,device_40,0,13,0,0,False,False,False,True
-0.0611308898307505,1,0.08057648301318564,device_59,0,13,0,1,False,False,False,False
-0.6605546616284738,1,3.3036358035406135,device_46,0,13,0,1,False,False,False,False
1.3857540765775471,1,-0.9937766238292902,device_41,0,13,0,1,False,False,False,False
-1.838732419989516,1,-0.9937766238292902,device_40,0,13,0,1,False,False,True,False
0.9310188014206536,1,0.08057648301318564,device_373,0,13,0,1,True,False,False,False
-1.5700252119422609,1,-0.9937766238292902,device_89,0,13,0,1,False,False,True,False
0.04221803634127077,1,0.08057648301318564,device_387,0,13,0,0,False,False,True,False
0.12489717727888777,1,0.08057648301318564,device_226,0,13,0,1,False,True,False,False
0.6209720229045899,1,-0.9937766238292902,device_29,1,13,0,1,False,False,False,True
0.8070000900142281,1,1.1549295898556615,device_189,0,13,0,0,False,False,False,True
-0.2884985274091973,1,0.08057648301318564,device_284,1,13,0,1,False,True,False,False
-1.2806482186606014,1,0.08057648301318564,device_78,1,13,0,1,False,True,False,False
0.39360438532614306,1,-0.9937766238292902,device_363,0,13,0,1,False,False,False,False
0.021548251106866517,1,1.1549295898556615,device_199,0,13,0,1,False,False,False,False
0.7449907343110154,1,1.1549295898556615,device_49,0,13,0,1,False,False,True,False
0.12489717727888777,1,0.08057648301318564,device_77,1,13,0,1,False,False,False,True
1.0963770832958877,1,0.08057648301318564,device_67,0,13,0,0,False,False,True,False
0.724320949076611,1,0.08057648301318564,device_66,0,13,0,1,False,False,True,False
-1.838732419989516,1,-0.9937766238292902,device_159,0,13,0,1,True,False,False,False
0.7036511638422068,1,0.08057648301318564,device_71,0,13,0,1,True,False,False,False
-1.1772992924885801,1,-0.9937766238292902,device_393,0,13,0,1,False,False,True,False
0.9103490161862494,1,0.08057648301318564,device_355,0,13,0,1,False,False,True,False
0.6003022376701855,1,1.1549295898556615,device_347,0,13,0,1,True,False,False,False
1.7991497812656323,1,1.1549295898556615,device_123,0,13,0,1,False,False,False,True
1.0136979423582706,1,1.1549295898556615,device_394,0,13,0,0,False,False,False,True
0.6829813786078026,1,1.1549295898556615,device_71,1,13,0,1,False,False,False,True
-1.5493554267078566,1,0.08057648301318564,device_43,0,13,0,1,True,False,False,False
1.137716653764696,1,3.3036358035406135,device_114,0,13,0,0,False,False,False,False
1.0343677275926748,1,-0.9937766238292902,device_258,0,13,0,0,False,False,False,True
-1.3219877891294098,1,2.2292826966981374,device_15,0,13,0,1,False,False,False,True
-1.2599784334261972,1,0.08057648301318564,device_147,0,13,0,0,False,False,False,False
0.4762835262637601,1,0.08057648301318564,device_3,1,13,0,1,False,True,False,False
-0.5365359502220483,1,-0.9937766238292902,device_122,0,13,0,1,False,False,False,True
-1.5493554267078566,1,2.2292826966981374,device_235,1,13,0,1,False,True,False,False
-0.35050788311241005,1,1.1549295898556615,device_220,0,13,0,1,False,True,False,False
0.26958567391971755,1,-0.9937766238292902,device_341,0,13,0,1,False,True,False,False
1.44776343228076,1,-0.9937766238292902,device_241,0,13,0,0,False,True,False,False
-1.1359597220197717,1,1.1549295898556615,device_183,0,13,0,0,False,True,False,False
-1.0326107958477504,1,2.2292826966981374,device_23,0,13,0,1,False,False,False,True
-0.37117766834681426,1,-0.9937766238292902,device_324,0,13,0,0,True,False,False,False
0.16623674774769628,1,-0.9937766238292902,device_104,0,13,0,1,False,True,False,False
-1.5700252119422609,1,0.08057648301318564,device_204,1,13,0,1,False,False,True,False
1.1583864389991003,1,-0.9937766238292902,device_336,0,13,0,0,False,False,False,True
1.8818289222032492,1,-0.9937766238292902,device_381,0,13,0,0,False,False,False,False
-0.6605546616284738,1,2.2292826966981374,device_189,0,13,0,0,False,False,True,False
-0.35050788311241005,1,-0.9937766238292902,device_309,0,13,0,0,True,False,False,False
-1.3633273595982185,1,-0.9937766238292902,device_168,0,13,0,0,False,False,False,True
0.3729346000917388,1,0.08057648301318564,device_180,0,13,0,0,False,False,False,False
-0.04046110459634624,1,-0.9937766238292902,device_39,0,13,0,0,False,False,False,False
1.5717821436871855,1,0.08057648301318564,device_348,1,13,0,1,False,False,False,False
-0.6192150911596653,1,-0.9937766238292902,device_291,0,13,0,0,False,True,False,False
-0.08180067506515475,1,-0.9937766238292902,device_228,0,13,0,1,False,True,False,False
-1.487346071004644,1,1.1549295898556615,device_333,0,13,0,1,False,False,False,True
-0.5572057354564526,1,1.1549295898556615,device_266,0,13,0,0,False,False,False,False
-0.267828742174793,0,0.08057648301318564,device_110,1,14,0,0,False,False,True,False
1.2410655799367174,1,-0.9937766238292902,device_232,0,14,0,0,True,False,False,False
1.055037512827079,1,2.2292826966981374,device_364,0,14,0,1,False,True,False,False
0.5796324524357813,1,1.1549295898556615,device_186,0,14,0,1,False,False,True,False
0.3729346000917388,1,-0.9937766238292902,device_253,0,14,0,1,False,True,False,False
-1.5700252119422609,1,1.1549295898556615,device_45,1,14,0,1,False,True,False,False
0.5382928819669728,1,1.1549295898556615,device_38,0,14,0,1,True,False,False,False
-0.01979131936194199,1,1.1549295898556615,device_177,0,14,0,1,True,False,False,False
-0.16447981600277176,1,0.08057648301318564,device_29,1,14,0,1,False,True,False,False
0.021548251106866517,1,0.08057648301318564,device_178,0,14,0,1,False,False,True,False
-0.08180067506515475,1,-0.9937766238292902,device_141,0,14,0,1,True,False,False,False
0.31092524438852603,1,-0.9937766238292902,device_338,0,14,0,1,False,False,True,False
-0.2264891717059845,1,-0.9937766238292902,device_24,0,14,0,0,False,False,True,False
-0.9292618696757291,1,0.08057648301318564,device_322,0,14,0,0,False,False,True,False
-0.8465827287381121,1,0.08057648301318564,device_153,0,14,0,0,False,False,False,False
0.5176230967325686,1,0.08057648301318564,device_248,0,14,0,0,False,False,False,False
0.4969533114981643,1,1.1549295898556615,device_376,0,14,0,1,False,False,False,True
-0.185149601237176,1,0.08057648301318564,device_124,0,14,0,1,False,False,False,False
-0.6192150911596653,1,0.08057648301318564,device_50,0,14,0,1,False,True,False,False
1.1583864389991003,1,0.08057648301318564,device_168,0,14,0,1,False,False,True,False
0.6829813786078026,1,0.08057648301318564,device_264,0,14,0,0,False,False,False,False
0.5589626672013771,1,0.08057648301318564,device_202,0,14,0,0,False,False,True,False
0.2075763182165048,1,-0.9937766238292902,device_26,0,14,0,0,False,False,False,True
0.04221803634127077,1,1.1549295898556615,device_221,0,14,0,0,True,False,False,False
-1.838732419989516,1,0.08057648301318564,device_206,0,14,0,0,False,True,False,False
-0.7018942320972823,1,-0.9937766238292902,device_198,0,14,0,0,False,False,True,False
-0.49519637975323977,1,2.2292826966981374,device_202,0,14,0,0,False,False,False,True
-0.3298380978780058,1,-0.9937766238292902,device_261,1,14,0,1,False,False,False,False
-0.6192150911596653,1,0.08057648301318564,device_266,0,14,0,0,False,False,False,False
1.0963770832958877,1,-0.9937766238292902,device_202,0,14,0,1,False,False,True,False
-0.47452659451883555,1,0.08057648301318564,device_154,0,14,0,1,False,False,False,False
0.10422739204448353,1,0.08057648301318564,device_158,1,14,0,1,False,True,False,False
-1.838732419989516,1,0.08057648301318564,device_269,0,14,0,1,False,False,True,False
0.39360438532614306,1,2.2292826966981374,device_359,1,14,0,1,False,True,False,False
-0.3091683126436015,1,-0.9937766238292902,device_354,0,14,0,0,True,False,False,False
-1.0119410106133462,1,-0.9937766238292902,device_107,1,14,0,1,False,False,True,False
0.5589626672013771,1,-0.9937766238292902,device_236,0,14,0,1,False,False,True,False
0.12489717727888777,1,-0.9937766238292902,device_127,0,14,0,1,False,False,False,True
1.8198195665000365,0,-0.9937766238292902,device_361,1,14,0,1,True,False,False,False
-0.2884985274091973,1,-0.9937766238292902,device_370,1,14,0,1,False,False,False,True
0.4556137410293558,1,0.08057648301318564,device_149,0,14,0,1,False,True,False,False
-1.404666930067027,1,1.1549295898556615,device_383,0,14,0,1,False,False,False,False
-0.5778755206908568,1,0.08057648301318564,device_56,0,14,0,1,False,False,True,False
1.137716653764696,1,0.08057648301318564,device_116,1,14,0,1,True,False,False,False
1.0963770832958877,1,0.08057648301318564,device_3,0,14,0,1,False,False,True,False
0.26958567391971755,1,-0.9937766238292902,device_388,0,14,0,1,False,False,False,True
-0.9292618696757291,1,0.08057648301318564,device_119,0,14,0,1,False,False,True,False
0.8896792309518451,1,0.08057648301318564,device_204,0,14,0,0,False,False,False,False
-0.2264891717059845,0,0.08057648301318564,device_291,1,14,0,1,False,False,True,False
2.7292901168138237,1,0.08057648301318564,device_259,0,14,0,1,False,False,False,False
-1.1359597220197717,0,1.1549295898556615,device_375,1,14,0,1,False,False,False,False
0.39360438532614306,1,-0.9937766238292902,device_291,0,14,0,1,True,False,False,False
0.3522648148573346,1,0.08057648301318564,device_206,0,14,0,0,False,True,False,False
-0.8259129435037078,1,1.1549295898556615,device_4,0,14,0,1,False,False,False,True
-0.0611308898307505,1,0.08057648301318564,device_155,0,14,0,1,False,False,True,False
0.5176230967325686,1,0.08057648301318564,device_32,0,14,0,1,False,True,False,False
0.06288782157567502,1,0.08057648301318564,device_361,0,14,0,1,False,False,False,True
-1.094620151550963,1,0.08057648301318564,device_69,0,15,0,1,False,False,False,False
-0.7018942320972823,1,0.08057648301318564,device_242,0,15,0,1,False,False,True,False
1.3444145061087387,0,-0.9937766238292902,device_361,1,15,0,1,False,False,False,True
1.0136979423582706,1,0.08057648301318564,device_275,1,15,0,1,True,False,False,False
0.6209720229045899,1,-0.9937766238292902,device_251,0,15,0,1,False,True,False,False
0.7036511638422068,1,1.1549295898556615,device_213,1,15,0,1,False,False,False,False
0.10422739204448353,1,1.1549295898556615,device_131,0,15,0,0,False,True,False,False
1.4684332175151642,1,-0.9937766238292902,device_177,0,15,0,0,False,True,False,False
0.31092524438852603,1,1.1549295898556615,device_147,0,15,0,0,False,False,False,False
0.4969533114981643,1,0.08057648301318564,device_230,0,15,0,0,False,False,False,False
-0.08180067506515475,1,-0.9937766238292902,device_92,0,15,0,0,False,False,True,False
-1.2393086481917928,1,-0.9937766238292902,device_153,0,15,0,0,False,False,False,False
-0.763903587800495,1,1.1549295898556615,device_236,0,15,0,1,False,False,False,True
-0.7018942320972823,1,0.08057648301318564,device_339,0,15,0,0,False,False,False,False
0.5382928819669728,1,-0.9937766238292902,device_52,0,15,0,0,False,False,True,False
1.0757072980614835,1,-0.9937766238292902,device_206,0,15,0,0,False,False,False,False
0.18690653298210053,1,-0.9937766238292902,device_149,0,15,0,1,True,False,False,False
0.5796324524357813,1,0.08057648301318564,device_74,0,15,0,1,False,False,True,False
-1.5700252119422609,1,2.2292826966981374,device_286,0,15,0,0,False,False,True,False
0.6416418081389941,1,0.08057648301318564,device_177,0,15,0,0,False,False,False,False
-0.47452659451883555,1,-0.9937766238292902,device_154,0,15,0,1,False,False,False,False
-0.0611308898307505,1,-0.9937766238292902,device_363,0,15,0,1,True,False,False,False
-0.5365359502220483,1,-0.9937766238292902,device_272,1,15,0,1,True,False,False,False
0.08355760681007927,1,0.08057648301318564,device_190,0,15,0,0,False,True,False,False
0.3522648148573346,1,0.08057648301318564,device_345,0,15,0,0,False,False,True,False
0.3315950296229303,1,0.08057648301318564,device_371,1,15,0,1,False,False,True,False
0.7863303047798238,1,0.08057648301318564,device_98,0,15,0,1,False,True,False,False
0.6416418081389941,1,0.08057648301318564,device_283,0,15,0,1,False,False,False,True
-0.01979131936194199,1,0.08057648301318564,device_134,0,15,0,1,False,False,False,True
-0.12314024553396324,1,-0.9937766238292902,device_390,0,15,0,0,False,False,False,True
1.3857540765775471,1,1.1549295898556615,device_289,0,15,0,0,True,False,False,False
0.6623115933733983,1,1.1549295898556615,device_300,0,15,0,1,False,False,True,False
1.8404893517344407,1,-0.9937766238292902,device_195,0,15,0,1,False,False,True,False
-0.49519637975323977,1,1.1549295898556615,device_371,0,15,0,0,False,False,False,False
-1.5080158562390482,1,2.2292826966981374,device_369,0,15,0,1,False,False,True,False
0.16623674774769628,1,-0.9937766238292902,device_343,0,15,0,0,False,True,False,False
